content_sha256,snapshot_id,source_file,scenario,segment,begin_frame,ground_truth,notes,motion_context,motion_notes
B2BF6B9DC8A7EB5092D6DE917A21EBB2F0591301D119F70B645858022EBF4D86,太阳能板直角边源:s7:b12,太阳能板直角边源.txt,太阳能板直角边源,7,548,UNLABELED,,STATIONARY,NaN
885FC4A2D478BE78D235B9750CD8729CFD713F6DC4AA780D4F6CCCC6CAFF33BE,太阳能板直角边源:s7:b13,太阳能板直角边源.txt,太阳能板直角边源,7,582,UNLABELED,,STATIONARY,NaN
A6CCDD310B818494768142064A4DC01C9AFF95CF12A900CBE0F384A3333B3749,太阳能板直角边源:s7:b14,太阳能板直角边源.txt,太阳能板直角边源,7,616,UNLABELED,,STATIONARY,NaN
A98D50CFACCD05ADDE1679B7131EA778D7D4089213C613ED430F2F36C68FC4F8,太阳能板直角边源:s7:b15,太阳能板直角边源.txt,太阳能板直角边源,7,651,UNLABELED,,STATIONARY,NaN
2D644EACD18E6BA1E9B2DBB70C55328CFEF04DAEF9BAC2E2A3CC9AC4C01B7F3F,太阳能板直角边源:s7:b16,太阳能板直角边源.txt,太阳能板直角边源,7,686,UNLABELED,,STATIONARY,NaN
4A9079D5C1A1FD0A43E16EEA0B3E3F3BBDAED7A3AEFC0386D5F0F189F3189A10,太阳能板直角边源:s7:b17,太阳能板直角边源.txt,太阳能板直角边源,7,720,UNLABELED,,STATIONARY,NaN
110A35CDDF0F431E72D45B777629D69049EF6D5F62B0F87D0F26A718F34258E3,太阳能板直角边源:s7:b18,太阳能板直角边源.txt,太阳能板直角边源,7,755,UNLABELED,,STATIONARY,NaN
803D1F6CB3AC83F342139C0A4D8420EE0D85CAD2EE0802E06526CCF41FFB0F47,太阳能板直角边源:s7:b19,太阳能板直角边源.txt,太阳能板直角边源,7,790,UNLABELED,,STATIONARY,NaN
AFAB6AC0EAD54EBF8B38DDE8822133F53B233C650C94D0A03039D4B59868C4D5,太阳能板直角边源:s7:b20,太阳能板直角边源.txt,太阳能板直角边源,7,824,UNLABELED,,STATIONARY,NaN
6DBA8467056C129BA94277C7EF343661FA75909FF70892FCB24F519F656A5F7F,太阳能板直角边源:s7:b21,太阳能板直角边源.txt,太阳能板直角边源,7,859,UNLABELED,,STATIONARY,NaN
FCF4625C1CE6655A52A59FE9FB11A11AB6AFBC91E8642B8B45E526E8A0A54DCF,太阳能板直角边源:s7:b22,太阳能板直角边源.txt,太阳能板直角边源,7,894,UNLABELED,,STATIONARY,NaN
E25A927F3BC6A9F064E183D91B55467C1A00ECEB949779236F005A0B70B154FD,太阳能板直角边源:s7:b23,太阳能板直角边源.txt,太阳能板直角边源,7,928,UNLABELED,,STATIONARY,NaN
6A2CC03BFB91C96655A59DB547264C284A3C321FA188946AE5561C342C3D3D44,太阳能板直角边源:s7:b24,太阳能板直角边源.txt,太阳能板直角边源,7,963,UNLABELED,,STATIONARY,NaN
5DDC34F311C1519455C8EA2DCA5695146B6D3A9BDE256A25723CCD3620290A01,太阳能板直角边源:s7:b25,太阳能板直角边源.txt,太阳能板直角边源,7,997,UNLABELED,,STATIONARY,NaN
42805D1F9F86B9F8ED4BAF07D3E58FBC46E5E8226EFB32428AB8E6B61D034E80,太阳能板直角边源:s8:b1,太阳能板直角边源.txt,太阳能板直角边源,8,3,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
E0632779E14AE3F86CF67F668735171308EF602BD1AEAB14F4E7DB23694AEFE3,太阳能板直角边源:s8:b2,太阳能板直角边源.txt,太阳能板直角边源,8,100,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
6836C9B686E814A264A925BB88B11C7B27B8D89DA1865A4FFEB9E614D05EDF67,太阳能板直角边源:s8:b3,太阳能板直角边源.txt,太阳能板直角边源,8,135,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
B816C71A2A699563C99C56920C875EC6968CB8F04596215108A25E86CEF64922,太阳能板直角边源:s8:b4,太阳能板直角边源.txt,太阳能板直角边源,8,169,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
9C7CEF5667E2FA296F8EC814A0D7987CEE1B06348972992BC1286F356930211A,太阳能板直角边源:s8:b5,太阳能板直角边源.txt,太阳能板直角边源,8,204,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
6743E554C740BD00F933913432CFF6C2627FB133BFA589DD135CDB86267727D2,太阳能板直角边源:s8:b6,太阳能板直角边源.txt,太阳能板直角边源,8,239,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
A2B3E469A30A708EAFD1A7E1874D3499DEC3B5C5F4439E13838175FB06831CE4,太阳能板直角边源:s8:b7,太阳能板直角边源.txt,太阳能板直角边源,8,273,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
F77AD6E192C3D83B378C56C28EF526E18BB3D53E1D75295026EE4807F80CD12C,太阳能板直角边源:s8:b8,太阳能板直角边源.txt,太阳能板直角边源,8,308,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
70517E6BA3BE6C196518DD454DB1D76441DF14423654F938C6EB127FEEA09E60,太阳能板直角边源:s8:b9,太阳能板直角边源.txt,太阳能板直角边源,8,343,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
4FC13B1B3E6E106DD500535611B201FA9E77A3F0F736B5BB8037DBCC15C70A8C,太阳能板直角边源:s8:b10,太阳能板直角边源.txt,太阳能板直角边源,8,377,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
4233707ABB75665700C8845600D3ACA8B14361930FB0F5AABB3BBD6E79FAB950,太阳能板直角边源:s8:b11,太阳能板直角边源.txt,太阳能板直角边源,8,412,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
4A79B370454BFE7C88B470B522DF0EDA7C4F514C0AD0B1593FD8152A4DDD2F60,太阳能板直角边源:s8:b12,太阳能板直角边源.txt,太阳能板直角边源,8,447,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
606AB5DB6FE5A8667A8E52ABE9DAC2CD9490E2A6A876A92639E272755C563E33,太阳能板直角边源:s8:b13,太阳能板直角边源.txt,太阳能板直角边源,8,481,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
AE52184967A9BD0BACEAC7C86F73952E82078E8CCDFE505E80F1DC74DA037D45,太阳能板直角边源:s8:b14,太阳能板直角边源.txt,太阳能板直角边源,8,516,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
E17DA7C31F78C25E7A80319A818CF80DD498E6E6F3BD3982C1F688425B023671,太阳能板直角边源:s8:b15,太阳能板直角边源.txt,太阳能板直角边源,8,550,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
DB4D05802F614BB2DC43B0D71DDFB283AF58782040541C46303F36089DCA3E42,太阳能板直角边源:s8:b16,太阳能板直角边源.txt,太阳能板直角边源,8,585,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
8DD8100A5D42C54B3D3E34A824063C8D342F03C0B629EA481732712E42A4CD18,太阳能板直角边源:s8:b17,太阳能板直角边源.txt,太阳能板直角边源,8,620,EXCLUDED,Source capture segment corresponding to oblique two-panel crossing,UNLABELED,NaN
57D2FC2E7615A795F2530F1A3A6431BCAFE7610327E2C799C7554B7C90412B0F,太阳能板直角边源:s9:b1,太阳能板直角边源.txt,太阳能板直角边源,9,3,UNLABELED,,STATIONARY,NaN
C6C6C869F79E878AC1704B1C80DA49CD280BC08347794EB996D6EE863C5B7870,太阳能板直角边源:s9:b2,太阳能板直角边源.txt,太阳能板直角边源,9,94,UNLABELED,,STATIONARY,NaN
9D0A07186535088DDA947A397760BE81111825A688D262C6504B75E1F4E84C1C,太阳能板直角边源:s9:b3,太阳能板直角边源.txt,太阳能板直角边源,9,129,UNLABELED,,STATIONARY,NaN
8647F90F9ADDFFD97E135B91A498F0A13CCAE8CD6EE7D54779E1AAAE3712F6A4,太阳能板直角边源:s9:b4,太阳能板直角边源.txt,太阳能板直角边源,9,164,UNLABELED,,STATIONARY,NaN
65D05D20B4CF79D0E04A409548E50DDF040F804B48BAA0A86D2334706908255A,太阳能板直角边源:s9:b5,太阳能板直角边源.txt,太阳能板直角边源,9,198,UNLABELED,,TURN_RIGHT,NaN
BA3A4D559ECBDF1CA7019C5C6904E590A88D3B7B8A0C10CCFAB5DC5722AF5BD7,太阳能板直角边源:s9:b6,太阳能板直角边源.txt,太阳能板直角边源,9,233,UNLABELED,,TURN_RIGHT,NaN
B274E9C520EF8570024C4234720B8372569795DDCC9444FF68F3A3785FF5E806,太阳能板直角边源:s9:b7,太阳能板直角边源.txt,太阳能板直角边源,9,267,UNLABELED,,TURN_RIGHT,NaN
6BE889CDFF699BAEA08E6AFA084453E9EC294ACA990443410E57E7ADA0434C4D,太阳能板直角边源:s9:b8,太阳能板直角边源.txt,太阳能板直角边源,9,303,UNLABELED,,TURN_RIGHT,NaN
1CD2269326A1E253093A9A786D3D1E6526731BB5F5F6A7BB2F6FD976803F7E73,太阳能板直角边源:s9:b9,太阳能板直角边源.txt,太阳能板直角边源,9,337,UNLABELED,,TURN_RIGHT,NaN
92F0929ED692BAEC23C062DA6C35DE75B94CDE28A3BEEB973DE10C40F8BE711B,太阳能板直角边源:s9:b10,太阳能板直角边源.txt,太阳能板直角边源,9,372,UNLABELED,,TURN_RIGHT,NaN
0EFFC6D4BA127E587CA143A53C2217B1D32DDEA59854B828B5D38AFE372CF2F8,太阳能板直角边源:s9:b11,太阳能板直角边源.txt,太阳能板直角边源,9,406,UNLABELED,,TURN_RIGHT,NaN
C782ECAEC435A27A325657CCBAB1EEFD350C201810035E00807E45BAF2975505,太阳能板直角边源:s9:b12,太阳能板直角边源.txt,太阳能板直角边源,9,441,UNLABELED,,TURN_RIGHT,NaN
17D66086979E17F1EFAB0D0A38196D6F4C348DA372C1FD3B38CABBC440F40F85,太阳能板直角边源:s9:b13,太阳能板直角边源.txt,太阳能板直角边源,9,475,UNLABELED,,TURN_RIGHT,NaN
2AFCCE6964A94717EEECAB66316B1308565204208B59768A82BE59BB7F8BBA6C,太阳能板直角边源:s9:b14,太阳能板直角边源.txt,太阳能板直角边源,9,510,UNLABELED,,TURN_RIGHT,NaN
1E6FE128101AE8B1E24C5BFF352901C4263E1F1D7CA83C172F38F53659C10505,太阳能板直角边源:s9:b15,太阳能板直角边源.txt,太阳能板直角边源,9,544,UNLABELED,,TURN_RIGHT,NaN
1960F0BE83764D0889073FA56CDA5886A3C1780CA0F1EA2228D11087C3E726AF,太阳能板直角边源:s9:b16,太阳能板直角边源.txt,太阳能板直角边源,9,579,UNLABELED,,TURN_RIGHT,NaN
F24B9D0F73E0FA8142791666473A6F844E8D5AB90AC6AF72CCA16EA06CCE4CFA,太阳能板直角边源:s9:b17,太阳能板直角边源.txt,太阳能板直角边源,9,614,UNLABELED,,TURN_RIGHT,NaN
4466F05CE79973A9E6A0FC72743163E5761C4674661AD812A2250C95E10602DF,太阳能板直角边源:s9:b18,太阳能板直角边源.txt,太阳能板直角边源,9,649,UNLABELED,,TURN_RIGHT,NaN
BE94B023715CF5A49144D2BB61FA6FCBF6AC3047802AD6945CEF3FCAA02A1C98,太阳能板直角边源:s9:b19,太阳能板直角边源.txt,太阳能板直角边源,9,683,UNLABELED,,TURN_RIGHT,NaN
FEBDF5E0229A322B70BF553970E5E383C38EB77412A74ACC5F961F943A6E9173,太阳能板直角边源:s9:b20,太阳能板直角边源.txt,太阳能板直角边源,9,717,UNLABELED,,TURN_RIGHT,NaN
EED7BCAF23D4BA23D196B1ED473917FF64A98C70283216AACB84E3472A9C5BBB,太阳能板直角边源:s9:b21,太阳能板直角边源.txt,太阳能板直角边源,9,752,UNLABELED,,TURN_RIGHT,NaN
D9899236D6AEDA070275051BAC5CCDA4DEFC1DDC3C2A63E0821F0A5F80A4DB44,太阳能板直角边源:s9:b22,太阳能板直角边源.txt,太阳能板直角边源,9,787,UNLABELED,,TURN_RIGHT,NaN
BD57A187F0B503B414B881DE48A03860731569197D255F083803D4DFD5B53BBF,太阳能板直角边源:s9:b23,太阳能板直角边源.txt,太阳能板直角边源,9,822,UNLABELED,,TURN_RIGHT,NaN
73A25524A92F3DDB02740A79B5749D7F78ECD2A2E1A3A4C0D536796CFE45646A,太阳能板直角边源:s9:b24,太阳能板直角边源.txt,太阳能板直角边源,9,857,UNLABELED,,TURN_RIGHT,NaN
F5F65F69979CF6CC41F184640449CC1C5E9ED0E250BDD649CAF49E9AD49BB919,太阳能板直角边源:s9:b25,太阳能板直角边源.txt,太阳能板直角边源,9,891,UNLABELED,,TURN_RIGHT,NaN
C617EFF592DECE9D150671BA4B85284D893059149A1C7B5924FE1179E9FDCAFE,太阳能板直角边源:s9:b26,太阳能板直角边源.txt,太阳能板直角边源,9,925,UNLABELED,,TURN_RIGHT,NaN
2A5B79D22D505316BCA341BE7964261BD3010E6A599B7E6A718A1D74FACA3D9C,太阳能板直角边源:s9:b27,太阳能板直角边源.txt,太阳能板直角边源,9,960,UNLABELED,,TURN_RIGHT,NaN
8499EEA737A59EF0D35E62781F2E46FF50DBD73EDA5FE693CD8F8E4A6B3EB071,太阳能板直角边源:s9:b28,太阳能板直角边源.txt,太阳能板直角边源,9,994,UNLABELED,,TURN_RIGHT,NaN
6F5597EF93BBE3EC632564F3B66ABEBBC52A35C4DB26236C9DF345732E83858C,太阳能板直角边源:s9:b29,太阳能板直角边源.txt,太阳能板直角边源,9,1030,UNLABELED,,STATIONARY,NaN
5294FAB8C7D09156B1429259037EC5EE404883DE16FA8B32D7DB60293984DD91,太阳能板直角边源:s9:b30,太阳能板直角边源.txt,太阳能板直角边源,9,1064,UNLABELED,,STATIONARY,NaN
F90E29CE980699192620E51458191838BFC43A5B10C285103071585435B52346,太阳能板直角边源:s9:b31,太阳能板直角边源.txt,太阳能板直角边源,9,1098,UNLABELED,,STATIONARY,NaN
7B602869870DC62B23D268332402CB8E1B6F60E72BEFA3B4B7EB7FDE29DF0F71,太阳能板直角边源:s9:b32,太阳能板直角边源.txt,太阳能板直角边源,9,1133,UNLABELED,,STATIONARY,NaN
3BD45068698C0DE1CC9D4FF3EF222D5FB8739AEDBE1B33216FFDAD3F85C344B7,太阳能板直角边源:s9:b33,太阳能板直角边源.txt,太阳能板直角边源,9,1168,UNLABELED,,STATIONARY,NaN
6FFF2CE02776AF505F162CEB7E451B11FB814214D69F92506272048D0381C6B7,太阳能板直角边源:s9:b34,太阳能板直角边源.txt,太阳能板直角边源,9,1202,UNLABELED,,STATIONARY,NaN
6CC9D529CE935ADFA32A8F20EEF23335C3E42338B487791BCF4DB19245E781AD,太阳能板直角边源:s9:b35,太阳能板直角边源.txt,太阳能板直角边源,9,1237,UNLABELED,,STATIONARY,NaN
B7E9358F180953378ADD05D7AD23C3E372C5CDE156044FD56B0BCD04550B7FBA,太阳能板直角边源:s9:b36,太阳能板直角边源.txt,太阳能板直角边源,9,1271,UNLABELED,,STATIONARY,NaN
1A141198D25C4E26C0E499D7A16C71A5A29C502C12C69556AC5ECC72B7999224,太阳能板直角边源:s9:b37,太阳能板直角边源.txt,太阳能板直角边源,9,1306,UNLABELED,,TURN_LEFT,NaN
5E6C004670D3A9EAEFCA3D7BC219AC85FC84D76BBD9B49AC0FA3D6969C59E7C9,太阳能板直角边源:s9:b38,太阳能板直角边源.txt,太阳能板直角边源,9,1341,UNLABELED,,TURN_LEFT,NaN
2B89D6FC6DA5FA687BF6E42599465D26D95D5A12545EA63684ED254108AB2C95,太阳能板直角边源:s9:b39,太阳能板直角边源.txt,太阳能板直角边源,9,1376,UNLABELED,,STATIONARY,NaN
F5815C0CA141684D6B20328273970D23BABA97637BA6575631C04838929229CA,太阳能板直角边源:s9:b40,太阳能板直角边源.txt,太阳能板直角边源,9,1410,UNLABELED,,STATIONARY,NaN
B6E3C74A1A9DAE9B9D913E7AF9E7454CFAF1CF5AAAF1F8B4516AA53068F6ADAD,太阳能板直角边源:s9:b41,太阳能板直角边源.txt,太阳能板直角边源,9,1444,UNLABELED,,TURN_RIGHT,NaN
84C47F127463D9DA353AF7148E89B9BD1FD2D9C0D7E28CB21C2C9CE0D5230ABC,太阳能板直角边源:s9:b42,太阳能板直角边源.txt,太阳能板直角边源,9,1479,UNLABELED,,STATIONARY,NaN
F3CA06AF2E2CEE87A0DEFD5763775A6FAF42FB81DB87B6E77B167FBC53AFA83C,太阳能板直角边源:s9:b43,太阳能板直角边源.txt,太阳能板直角边源,9,1514,UNLABELED,,STATIONARY,NaN
D7A2730938AC11122D3733C6AFA29348A0988BFCB9BFDCFB17A3131441F27F86,太阳能板直角边源:s9:b44,太阳能板直角边源.txt,太阳能板直角边源,9,1548,UNLABELED,,STATIONARY,NaN
792D309BE4EFBDE34D7CC1AA94DB1D4A08AD8891DEE6605530434EBF9F9CE3A3,太阳能板直角边源:s9:b45,太阳能板直角边源.txt,太阳能板直角边源,9,1584,UNLABELED,,STATIONARY,NaN
CA016C9FEF1B30615D1C59FD916361F516963377B61E9869BF7009164F7CB8A7,太阳能板直角边源:s9:b46,太阳能板直角边源.txt,太阳能板直角边源,9,1618,UNLABELED,,STATIONARY,NaN
B878322FF6A024C95F51D6D388EE2A271BCF5976170D3906A0568A0512A96876,太阳能板直角边源:s9:b47,太阳能板直角边源.txt,太阳能板直角边源,9,1653,UNLABELED,,STATIONARY,NaN
758355B80D32B77C0AC5DADF9B55F32DA73E4A36D67472258D871122FC6E8FEF,太阳能板直角边源:s10:b1,太阳能板直角边源.txt,太阳能板直角边源,10,3,UNLABELED,,STATIONARY,NaN
5016CD7D9181ED95CE09B7239C831EFF039556FF967AC9E1CA8E0A4F334142C0,太阳能板直角边源:s10:b2,太阳能板直角边源.txt,太阳能板直角边源,10,119,UNLABELED,,STATIONARY,NaN
C466722B2810F736E3D43AF16923D9B49DF1CD50EA9FA5120A84398A13218BA0,太阳能板直角边源:s10:b3,太阳能板直角边源.txt,太阳能板直角边源,10,154,UNLABELED,,STATIONARY,NaN
2ECB86B51E70FCD400458D1D6F64A2452AE3DB0B2A44E6FB181DE2F4BE28E1FD,太阳能板直角边源:s10:b4,太阳能板直角边源.txt,太阳能板直角边源,10,189,UNLABELED,,STATIONARY,NaN
26041D82EB1205A343CFC1D3E264FB9E54F2ADE52D86281B6A5BB9A20879277C,太阳能板直角边源:s10:b5,太阳能板直角边源.txt,太阳能板直角边源,10,219,UNLABELED,,STATIONARY,NaN
F04617E10B5BC48ABDF237E0F5C32B543EEF3E5DF95C8340C6FE4DB9EDD6BB4D,太阳能板直角边源:s10:b6,太阳能板直角边源.txt,太阳能板直角边源,10,254,UNLABELED,,STATIONARY,NaN
C68A09EA89B8001A6717A156E1B7B00504408E8544C844FD3FC5FA5A3D527E3E,太阳能板直角边源:s10:b7,太阳能板直角边源.txt,太阳能板直角边源,10,285,UNLABELED,,STATIONARY,NaN
53EC6203A0FAC158EF803E4A9C55154EA1CA86283123A4B25FD433D8BBE49780,太阳能板直角边源:s10:b8,太阳能板直角边源.txt,太阳能板直角边源,10,318,UNLABELED,,STATIONARY,NaN
6000D23FF6DC3C0FB40998F1E958BEC1D72B4E3C08F601A7947F16528F44F052,太阳能板直角边源:s10:b9,太阳能板直角边源.txt,太阳能板直角边源,10,352,UNLABELED,,STATIONARY,NaN
0B86CE3496374362D0A12B6D4D785A3F67EC8D221A23B1B969A45C130EFC94E4,太阳能板直角边源:s10:b10,太阳能板直角边源.txt,太阳能板直角边源,10,387,UNLABELED,,STATIONARY,NaN
9C36DBF937821DD8D5ACE053670AB7284A752D4BC33C7D9EF5914BB1C988C8AC,太阳能板直角边源:s10:b11,太阳能板直角边源.txt,太阳能板直角边源,10,419,UNLABELED,,STATIONARY,NaN
20A68E5002AF75693F11FB3106EC3DDC597F3F424012FA038CAA10743942942F,太阳能板直角边源:s10:b12,太阳能板直角边源.txt,太阳能板直角边源,10,451,UNLABELED,,STATIONARY,NaN
069EBB0B3AB4680F9868696E2AAB09D909E5D4FEBD3C5BC79EDF59D56CE419D3,太阳能板直角边源:s10:b13,太阳能板直角边源.txt,太阳能板直角边源,10,483,UNLABELED,,STATIONARY,NaN
BF288B9F550F3E2A4B11E5CC84099DA45E3E623BA61431390CABC9E0DF571B02,太阳能板直角边源:s10:b14,太阳能板直角边源.txt,太阳能板直角边源,10,513,UNLABELED,,STATIONARY,NaN
97115B99FDE666E50A31C36CFB2CAB3B07841867B7E117E43928F5D64B46A8DF,太阳能板直角边源:s10:b15,太阳能板直角边源.txt,太阳能板直角边源,10,547,UNLABELED,,TURN_RIGHT,NaN
2E8CB51B6AF63E792F9D5C8853352FB835A9B1004E960DD914E226B8A15320D5,太阳能板直角边源:s10:b16,太阳能板直角边源.txt,太阳能板直角边源,10,583,UNLABELED,,TURN_RIGHT,NaN
72C31771D143AAF2607D4711F3AF0D514C30FE7C0859C702F41C75BC48059A19,太阳能板直角边源:s10:b17,太阳能板直角边源.txt,太阳能板直角边源,10,613,UNLABELED,,TURN_RIGHT,NaN
AAAEEEFE5975D4AF95E8C597A07C5610700B8F272234E12CEDAB204BF3B2E780,太阳能板直角边源:s10:b18,太阳能板直角边源.txt,太阳能板直角边源,10,644,UNLABELED,,TURN_RIGHT,NaN
78D6F34E31B8C90210E9ED3383FE89384361D01694AE6037F7245BFD8DDD7100,太阳能板直角边源:s10:b19,太阳能板直角边源.txt,太阳能板直角边源,10,676,UNLABELED,,TURN_RIGHT,NaN
6AE7F1302728E652DE46DA232D2DD90C3FA21931178A59F2E2F3096B298E92FA,太阳能板直角边源:s10:b20,太阳能板直角边源.txt,太阳能板直角边源,10,711,UNLABELED,,TURN_RIGHT,NaN
E54D9B4A3B260ADC2080752967BFAFBE52C4E7F717674351B5376855BE4DF1DD,太阳能板直角边源:s10:b21,太阳能板直角边源.txt,太阳能板直角边源,10,746,UNLABELED,,TURN_LEFT,NaN
7A2EF1403F47DF91EC8F62DFB1012A7083B1AD5C3CFDBC715210A88D81E7B819,太阳能板直角边源:s10:b22,太阳能板直角边源.txt,太阳能板直角边源,10,780,UNLABELED,,TURN_LEFT,NaN
CC5D1C29B9CFF59E380EB91FF4454C8A8C6F08267B0A0B7B751E16ACEDCF1117,太阳能板直角边源:s10:b23,太阳能板直角边源.txt,太阳能板直角边源,10,811,UNLABELED,,TURN_LEFT,NaN
