"content_sha256","duplicate_count","source_file","scenario","segment","snapshot_id","frame"
"EE648F4F4DE2B0B84D7883546045E05DEB26FB860A306E3192BAC3295B162773","2","太阳能板直角边源.txt","太阳能板直角边源","8","太阳能板直角边源:s8:b33","1173"
"F17527B10B05DF6F7C2613CFCEDB6F7FEF07928FF96EE4E95623A3447CA66D7F","2","左转极限.txt","左转极限","1","左转极限:s1:b6","415"
"F17527B10B05DF6F7C2613CFCEDB6F7FEF07928FF96EE4E95623A3447CA66D7F","2","太阳能板直角边源.txt","太阳能板直角边源","3","太阳能板直角边源:s3:b9","415"
"F275513D468CF5E73A01494A081B1763A1E7BA6FC7B973A978A3919DD7A3CAA8","2","safe.txt","safe","1","safe:s1:b45","2426"
"F275513D468CF5E73A01494A081B1763A1E7BA6FC7B973A978A3919DD7A3CAA8","2","太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b57","2426"
"F3FAD2D2A5BBE246AA797CB13C95540DF4B89A4F3674B23DD4F95B084DA0FF98","2","两太阳能板过度.txt","两太阳能板过度","1","两太阳能板过度:s1:b18","1586"
"F3FAD2D2A5BBE246AA797CB13C95540DF4B89A4F3674B23DD4F95B084DA0FF98","2","太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b42","1586"
"F636042FE2B1CF92DED0B3857FBED9138E0B0375093BF975F19AA2D6B9742EFF","2","两太阳能板过度.txt","两太阳能板过度","1","两太阳能板过度:s1:b25","1828"
"F636042FE2B1CF92DED0B3857FBED9138E0B0375093BF975F19AA2D6B9742EFF","2","太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b49","1828"
"F7A328D83ED433CC88ADC96FC92453E0C025AFFD546E49E23794F861B8F86807","2","safe.txt","safe","1","safe:s1:b14","1352"
"F7A328D83ED433CC88ADC96FC92453E0C025AFFD546E49E23794F861B8F86807","2","太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b26","1352"
"F8BCC039403F519BE2AA6DBE7B2BD5CBC3388CED16DE1DD059A978FD815A9F97","2","两太阳能板过度.txt","两太阳能板过度","1","两太阳能板过度:s1:b4","1101"
"F8BCC039403F519BE2AA6DBE7B2BD5CBC3388CED16DE1DD059A978FD815A9F97","2","太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b28","1101"
"F8F24313DECB9D9093FF2B2EF6958BFF28AEBEA6826D85C419615DCC2371F550","2","两太阳能板过度.txt","两太阳能板过度","1","两太阳能板过度:s1:b20","1655"
"F8F24313DECB9D9093FF2B2EF6958BFF28AEBEA6826D85C419615DCC2371F550","2","太阳能板直角边源.txt","太阳能板直角边源","7","太阳能板直角边源:s7:b44","1655"
"FB8A67A75188D2FEC82F274E8BAEDD6A057E7B1B02C5B7B6C2C64F93405C20D6","2","太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","太阳能板边缘中心旋转扫描:s1:b4","1756"
"FB8A67A75188D2FEC82F274E8BAEDD6A057E7B1B02C5B7B6C2C64F93405C20D6","2","太阳能板直角边源.txt","太阳能板直角边源","9","太阳能板直角边源:s9:b50","1756"
"FBD51FE5598BA1488A8072C1E88763B4461F58D7EBA2DCF88993ED5123EDB7C9","2","太阳能板边缘中心旋转扫描.txt","太阳能板边缘中心旋转扫描","1","太阳能板边缘中心旋转扫描:s1:b10","1964"
"FBD51FE5598BA1488A8072C1E88763B4461F58D7EBA2DCF88993ED5123EDB7C9","2","太阳能板直角边源.txt","太阳能板直角边源","9","太阳能板直角边源:s9:b56","1964"
"FD9995A9FB161D666408A19D9F871B530D21F25E8BE1DAD36C4F5B6FE73E6C23","2","safe.txt","safe","1","safe:s1:b24","1698"
"FD9995A9FB161D666408A19D9F871B530D21F25E8BE1DAD36C4F5B6FE73E6C23","2","太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b36","1698"
"FE6771C96F38C6BAC7F816917B6ECB4A595E308A636DFA81DBBCF4C8A58D6BE8","2","safe.txt","safe","1","safe:s1:b18","1491"
"FE6771C96F38C6BAC7F816917B6ECB4A595E308A636DFA81DBBCF4C8A58D6BE8","2","太阳能板直角边源.txt","太阳能板直角边源","2","太阳能板直角边源:s2:b30","1491"
